txn_ID,Portfolio_Name,Strategy_ID,Date,Trans. Type,Share Name,NSE Code,Quantity,Price,Brokerage,Amount,Bal. Qty.,Broker Name,Buy Rate,Sell Rate,Buy Value,Sell Value,Dividend Payout
190,Portfolio8,2,09-04-2019,Sell,NIIT Limited,NIITLTD,10000,113.4,0,1134000,21057,Motilal Oswal,0,113.4,0,1134000,0
191,Portfolio8,2,09-04-2019,Sell,TATAMOTORS-DVR-A-ORDY,TATAMTRDVR,4000,110.1443,0,440577.32,10000,MOTILAL,0,110.1443,0,440577.32,0
192,Portfolio8,1,09-04-2019,Buy,Ujjivan Financial Services,UJJIVAN,2000,317.739,0,635478.04,11500,MOTILAL,317.739,0,635478.04,0,0
193,Portfolio8,2,10-04-2019,Buy,Granules India,GRANULES,6741,111.85,0,753980.85,21741,MOTILAL,111.85,0,753980.85,0,0
194,Portfolio8,2,10-04-2019,Buy,Jindal Saw,JINDALSAW,10000,82.99,0,829888.02,33065,MOTILAL,82.99,0,829888.02,0,0
195,Portfolio8,2,10-04-2019,Buy,PNC Infratech,PNCINFRA,3529,149.3469,0,527045.13,16029,MOTILAL,149.3469,0,527045.13,0,0
196,Portfolio8,1,10-04-2019,Buy,Ujjivan Financial Services,UJJIVAN,2000,328.7671,0,657534.12,13500,MOTILAL,328.7671,0,657534.12,0,0
197,Portfolio8,2,11-04-2019,Buy,Jindal Saw,JINDALSAW,10000,82.7288,0,827288.31,43065,MOTILAL,82.7288,0,827288.31,0,0
198,Portfolio8,2,11-04-2019,Buy,PNC Infratech,PNCINFRA,6000,148.85,0,893071.7,22029,MOTILAL,148.85,0,893071.7,0,0
199,Portfolio8,2,12-04-2019,Buy,PNC Infratech,PNCINFRA,2925,147.9369,0,432715.42,24954,MOTILAL,147.9369,0,432715.42,0,0
200,Portfolio8,2,12-04-2019,Buy,Tourism Finance Corporation,TFCILTD,8500,117.2751,0,996837.95,51946,MOTILAL,117.2751,0,996837.95,0,0
201,Portfolio6,2,15-04-2019,Buy,Polycab India,POLYCAB,27,538,0,14526,27,MOTILAL,538,0,14526,0,0
202,Portfolio8,2,15-04-2019,Sell,TATAMOTORS-DVR-A-ORDY,TATAMTRDVR,1000,110.1443,0,110144.33,9000,MOTILAL,0,110.1443,0,110144.33,0
203,Portfolio8,1,15-04-2019,Buy,Avenue Supermarts,DMART,900,1448.35,0,1303519.42,1400,MOTILAL,1448.35,0,1303519.42,0,0
204,Portfolio8,1,15-04-2019,Sell,Maruti Suzuki,MARUTI,50,6600,0,330000,200,MOTILAL,0,6600,0,330000,0
205,Portfolio8,2,22-04-2019,Buy,Jindal Saw,JINDALSAW,5000,85.12,0,425600,48065,MOTILAL,85.12,0,425600,0,0
206,Portfolio8,2,22-04-2019,Buy,Jupiter Wagons,JUPITER,2105,19.05,0,40100.25,2105,MOTILAL,19.05,0,40100.25,0,0
207,Portfolio8,2,22-04-2019,Buy,KEC International,KEC,1149,289.38,0,332497.62,7499,MOTILAL,289.38,0,332497.62,0,0
208,Portfolio8,2,22-04-2019,Buy,PNC Infratech,PNCINFRA,5000,153.09,0,765459,29954,MOTILAL,153.09,0,765459,0,0
209,Portfolio8,2,22-04-2019,Buy,Tourism Finance Corporation,TFCILTD,4000,117.16,0,468640,12500,MOTILAL,117.16,0,468640,0,0
210,Portfolio8,2,22-04-2019,Buy,Uflex Limited,UFLEX,2500,235.32,0,588300,4915,MOTILAL,235.32,0,588300,0,0
211,Portfolio2,10,23-04-2019,*DeMerger,Prakash Industries,PRAKASH,11050,170.1,0,1879600.6,11050,,0,0,0,0,0
212,Portfolio2,10,23-04-2019,*DeMerger (New),Prakash Pipes,PRAKASHSTL,1381,43.21,0,59673.4,1381,,0,0,0,0,0
213,FakePortfolio,10,23-04-2019,*DeMerger,Prakash Industries,PRAKASH,19000,134.73,0,2559941.79,19000,,0,0,0,0,0
214,FakePortfolio,10,23-04-2019,*DeMerger (New),Prakash Pipes,PRAKASHSTL,2375,34.22,0,81272.81,2375,,0,0,0,0,0
215,Portfolio7,10,23-04-2019,*DeMerger,Prakash Industries,PRAKASH,3000,303.6,0,910788.37,3000,,0,0,0,0,0
216,Portfolio7,10,23-04-2019,*DeMerger (New),Prakash Pipes,PRAKASHSTL,375,77.11,0,28915.63,375,,0,0,0,0,0
217,Portfolio8,2,23-04-2019,Buy,Jindal Saw,JINDALSAW,10000,84.11,0,841100,58065,MOTILAL,84.11,0,841100,0,0
218,Portfolio8,2,23-04-2019,Buy,PNC Infratech,PNCINFRA,2290,152.2,0,348538,32244,MOTILAL,152.2,0,348538,0,0
219,Portfolio8,2,23-04-2019,*DeMerger,Prakash Industries,PRAKASH,43446,88.99,0,3866300.03,43446,,0,0,0,0,0
220,Portfolio8,2,23-04-2019,*DeMerger (New),Prakash Pipes,PRAKASHSTL,5430,22.61,0,122746.97,5430,,0,0,0,0,0
221,Portfolio8,2,23-04-2019,Buy,Tourism Finance Corporation,TFCILTD,4000,116.16,0,464640,16500,MOTILAL,116.16,0,464640,0,0
222,Portfolio8,1,23-04-2019,Buy,Avenue Supermarts,DMART,770,1303.71,0,1003856.7,2170,MOTILAL,1303.71,0,1003856.7,0,0
223,Portfolio8,2,24-04-2019,Buy,Jupiter Wagons,JUPITER,9173,18.53,0,169975.69,11278,MOTILAL,18.53,0,169975.69,0,0
224,Portfolio8,2,24-04-2019,Buy,PNC Infratech,PNCINFRA,6000,150,0,900000,38244,MOTILAL,150,0,900000,0,0
225,Portfolio8,2,25-04-2019,Buy,Jindal Saw,JINDALSAW,10000,84,0,840000,68065,MOTILAL,84,0,840000,0,0
226,Portfolio8,2,25-04-2019,Buy,PNC Infratech,PNCINFRA,3500,149.49,0,523215,41744,MOTILAL,149.49,0,523215,0,0
227,Portfolio8,1,25-04-2019,Buy,Whirlpool of India,WHIRLPOOL,304,1400,0,425600,2246,MOTILAL,1400,0,425600,0,0
228,Portfolio8,2,26-04-2019,Buy,Jupiter Wagons,JUPITER,2173,18.53,0,40265.69,13451,MOTILAL,18.53,0,40265.69,0,0
229,Portfolio8,2,26-04-2019,Buy,Tourism Finance Corporation,TFCILTD,248,115.12,0,28549.76,16748,MOTILAL,115.12,0,28549.76,0,0
230,Portfolio8,1,26-04-2019,Buy,Whirlpool of India,WHIRLPOOL,400,1399.64,0,559856,2646,MOTILAL,1399.64,0,559856,0,0
231,Portfolio8,2,30-04-2019,Buy,Dilip Buildcon,DBL,3000,560.38,0,1681140,3000,MOTILAL,560.38,0,1681140,0,0
232,Portfolio8,2,30-04-2019,Buy,Yes Bank,YESBANK,10000,175.02,0,1750200,16000,MOTILAL,175.02,0,1750200,0,0
233,Portfolio8,1,30-04-2019,Buy,Avenue Supermarts,DMART,700,1286.7,0,900690,2870,MOTILAL,1286.7,0,900690,0,0
234,FakePortfolio,3,02-05-2019,Sell,Maruti Suzuki,MARUTI,550,6569.74,0,3613357,0,Kotak,0,6569.74,0,3613357,0
235,Portfolio8,2,02-05-2019,Buy,Dilip Buildcon,DBL,100,510.47,0,51047,3100,MOTILAL,510.47,0,51047,0,0
236,Portfolio8,2,02-05-2019,Buy,Jindal Saw,JINDALSAW,12144,81.82,0,993622.08,80209,MOTILAL,81.82,0,993622.08,0,0
237,Portfolio8,2,02-05-2019,Buy,Jupiter Wagons,JUPITER,8000,18.48,0,147840,21451,MOTILAL,18.48,0,147840,0,0
238,Portfolio8,2,02-05-2019,Buy,Tourism Finance Corporation,TFCILTD,600,114.45,0,68670,17348,MOTILAL,114.45,0,68670,0,0
239,Portfolio8,2,02-05-2019,Buy,Uflex Limited,UFLEX,4000,225,0,900000,8915,MOTILAL,225,0,900000,0,0
240,Portfolio8,1,02-05-2019,Sell,Maruti Suzuki,MARUTI,100,7033.15,0,703315,100,MOTILAL,0,7033.15,0,703315,0
241,Portfolio8,2,03-05-2019,Buy,Jupiter Wagons,JUPITER,8000,18.54,0,148320,29451,MOTILAL,18.54,0,148320,0,0
242,Portfolio8,2,03-05-2019,Buy,Uflex Limited,UFLEX,500,220.51,0,110255,9415,MOTILAL,220.51,0,110255,0,0
243,Portfolio8,2,06-05-2019,Buy,Piramal Enterprises,PEL,500,2280.28,0,1140140,700,MOTILAL,2280.28,0,1140140,0,0
244,Portfolio8,2,08-05-2019,Buy,Jindal Saw,JINDALSAW,5000,77.18,0,385900,85209,MOTILAL,77.18,0,385900,0,0
245,Portfolio8,2,08-05-2019,Buy,Piramal Enterprises,PEL,600,2218.14,0,1330884,1300,MOTILAL,2218.14,0,1330884,0,0
246,Portfolio8,2,08-05-2019,Buy,RBL Bank,RBLBANK,1500,653.51,0,980265,2570,MOTILAL,653.51,0,980265,0,0
247,Portfolio8,1,08-05-2019,Buy,Bajaj Finance,BAJFINANCE,400,2956.85,0,1182740,400,MOTILAL,2956.85,0,1182740,0,0
248,Portfolio8,2,09-05-2019,Buy,Piramal Enterprises,PEL,300,2255.22,0,676566,1600,MOTILAL,2255.22,0,676566,0,0
249,Portfolio8,2,09-05-2019,Buy,RBL Bank,RBLBANK,450,651.51,0,293179.5,3020,MOTILAL,651.51,0,293179.5,0,0
250,Portfolio8,2,09-05-2019,Buy,Reliance Industries,RELIANCE,750,1257.92,0,943440,750,MOTILAL,1257.92,0,943440,0,0
251,Portfolio8,2,10-05-2019,Buy,KNR Constructions,KNRCON,772,225.52,0,174101.44,772,MOTILAL,225.52,0,174101.44,0,0
252,Portfolio8,2,10-05-2019,Buy,Piramal Enterprises,PEL,300,2205.1,0,661530,1900,MOTILAL,2205.1,0,661530,0,0
253,Portfolio8,2,10-05-2019,Buy,Reliance Industries,RELIANCE,500,1250,0,625000,1250,MOTILAL,1250,0,625000,0,0
254,Portfolio8,1,10-05-2019,Buy,Bajaj Finance,BAJFINANCE,325,2952.99,0,959721.75,725,MOTILAL,2952.99,0,959721.75,0,0
255,Portfolio8,2,13-05-2019,Buy,KEC International,KEC,2000,275.63,0,551260,9499,MOTILAL,275.63,0,551260,0,0
256,Portfolio8,2,13-05-2019,Buy,Piramal Enterprises,PEL,400,2154.99,0,861996,2300,MOTILAL,2154.99,0,861996,0,0
257,Portfolio8,2,13-05-2019,Buy,Reliance Industries,RELIANCE,500,1242.88,0,621440,1750,MOTILAL,1242.88,0,621440,0,0
258,Portfolio8,1,13-05-2019,Buy,Bajaj Finance,BAJFINANCE,300,2936.8,0,881040,1025,MOTILAL,2936.8,0,881040,0,0
259,Portfolio8,2,14-05-2019,Buy,Piramal Enterprises,PEL,400,2094.8,0,837920,2700,MOTILAL,2094.8,0,837920,0,0
260,Portfolio8,2,14-05-2019,Buy,RBL Bank,RBLBANK,1500,636.48,0,954720,4520,MOTILAL,636.48,0,954720,0,0
261,Portfolio8,2,15-05-2019,Buy,Jindal Saw,JINDALSAW,5000,74.17,0,370850,90209,MOTILAL,74.17,0,370850,0,0
262,Portfolio8,2,15-05-2019,Buy,KEC International,KEC,1500,280.15,0,420225,10999,MOTILAL,280.15,0,420225,0,0
263,Portfolio8,2,15-05-2019,Buy,Piramal Enterprises,PEL,80,2154.99,0,172399.2,2780,MOTILAL,2154.99,0,172399.2,0,0
264,Portfolio8,2,15-05-2019,Buy,RBL Bank,RBLBANK,1000,651.51,0,651510,5520,MOTILAL,651.51,0,651510,0,0
265,Portfolio8,2,15-05-2019,Buy,Yes Bank,YESBANK,5000,148.46,0,742300,15000,MOTILAL,148.46,0,742300,0,0
266,Portfolio8,2,16-05-2019,Buy,KEC International,KEC,250,274.63,0,68657.5,11249,MOTILAL,274.63,0,68657.5,0,0
267,Portfolio8,2,16-05-2019,Buy,RBL Bank,RBLBANK,1000,636.48,0,636480,6520,MOTILAL,636.48,0,636480,0,0
268,Portfolio8,2,17-05-2019,Buy,Yes Bank,YESBANK,3600,138,0,496800,18600,MOTILAL,138,0,496800,0,0
269,Portfolio5,1,20-05-2019,Sell,Maruti Suzuki,MARUTI,50,7033.14,0,351657,150,MOTILAL,0,7033.14,0,351657,0
270,Portfolio8,2,20-05-2019,Sell,Dilip Buildcon,DBL,3000,614.86,0,1844580,100,MOTILAL,0,614.86,0,1844580,0
271,Portfolio8,2,20-05-2019,Buy,Tech Mahindra,TECHM,1200,771.37,0,925644,1200,MOTILAL,771.37,0,925644,0,0
272,Portfolio8,1,20-05-2019,Sell,Maruti Suzuki,MARUTI,100,7033.15,0,703315,0,MOTILAL,0,7033.15,0,703315,0
273,Portfolio8,2,23-05-2019,Buy,Indian Oil Corporation,IOC,7,189.38,0,1325.66,7,MOTILAL,189.38,0,1325.66,0,0
274,FakePortfolio,7,24-05-2019,Sell,National Aluminium,NATIONALUM,35936,49.08,0,1763738.88,55590,,0,49.08,0,1763738.88,0
275,FakePortfolio,2,24-05-2019,Sell,Jindal Saw,JINDALSAW,7500,85.3,0,639750,0,Kotak,0,85.3,0,639750,0
276,Portfolio8,2,24-05-2019,Sell,Dilip Buildcon,DBL,100,614.86,0,61486,0,MOTILAL,0,614.86,0,61486,0
277,Portfolio8,2,24-05-2019,Sell,Granules India,GRANULES,6741,111.39,0,750879.99,15000,MOTILAL,0,111.39,0,750879.99,0
278,Portfolio8,2,24-05-2019,Sell,Jindal Saw,JINDALSAW,27359,85.3,0,2333722.7,62850,MOTILAL,0,85.3,0,2333722.7,0
279,Portfolio8,2,24-05-2019,Sell,NIIT Limited,NIITLTD,11057,102.16,0,1129583.12,10000,MOTILAL,0,102.16,0,1129583.12,0
280,Portfolio8,2,24-05-2019,Sell,PNC Infratech,PNCINFRA,10299,177.68,0,1829926.32,31445,MOTILAL,0,177.68,0,1829926.32,0
281,Portfolio8,2,24-05-2019,Sell,Uflex Limited,UFLEX,65,268.73,0,17467.45,9350,MOTILAL,0,268.73,0,17467.45,0
282,Portfolio8,2,27-05-2019,Buy,Tech Mahindra,TECHM,2000,723.67,0,1447340,3200,MOTILAL,723.67,0,1447340,0,0
283,FakePortfolio,7,28-05-2019,Sell,Ugro Capital,UGROCAP,50000,196.5705,0,9828527,149022,,0,196.5705,0,9828527,0
284,Portfolio8,7,28-05-2019,Buy,Ugro Capital,UGROCAP,50000,197.67,0,9883500,51000,MOTILAL,197.67,0,9883500,0,0
285,FakePortfolio,7,29-05-2019,Sell,Ugro Capital,UGROCAP,75000,193.58,0,14518500,74022,,0,193.58,0,14518500,0
286,Portfolio8,7,29-05-2019,Buy,Ugro Capital,UGROCAP,75000,194.45,0,14583750,126000,MOTILAL,194.45,0,14583750,0,0
287,FakePortfolio,7,30-05-2019,Sell,National Aluminium,NATIONALUM,55590,49.67,0,2761155.3,0,,0,49.67,0,2761155.3,0
288,FakePortfolio,7,30-05-2019,Sell,Ugro Capital,UGROCAP,74022,201.56,0,14919533.12,0,,0,201.56,0,14919533.12,0
289,FakePortfolio,2,30-05-2019,*DeMerger (New),360 One Wam,360WAM,557,66.57,0,37078.78,557,,0,0,0,0,0
290,FakePortfolio,2,30-05-2019,*DeMerger,IIFL Finance,IIFL,3900,323.43,0,1261381.48,3900,,0,0,0,0,0
291,FakePortfolio,2,30-05-2019,*DeMerger (New),IIFL Securities,IIFLSEC,3900,117.65,0,458827.95,3900,,0,0,0,0,0
292,Portfolio8,2,30-05-2019,*DeMerger (New),360 One Wam,360WAM,857,44.21,0,37890.78,857,,0,0,0,0,0
293,Portfolio8,2,30-05-2019,*DeMerger,IIFL Finance,IIFL,6000,214.83,0,1289004.72,6000,,0,0,0,0,0
294,Portfolio8,2,30-05-2019,*DeMerger (New),IIFL Securities,IIFLSEC,6000,78.15,0,468875.92,6000,,0,0,0,0,0
295,Portfolio8,7,30-05-2019,Buy,National Aluminium,NATIONALUM,55590,49.96,0,2777276.4,178983,MOTILAL,49.96,0,2777276.4,0,0
296,Portfolio8,7,30-05-2019,Buy,Ugro Capital,UGROCAP,74022,202.64,0,14999818.08,200022,MOTILAL,202.64,0,14999818.08,0,0
297,Portfolio8,2,03-06-2019,Buy,ITC Limited,ITC,5000,277.5743,0,1387871.29,5000,MOTILAL,277.5743,0,1387871.29,0,0
298,Portfolio8,2,03-06-2019,Dividend Payout,Yes Bank,YESBANK,0,0,0,37200,18600,,0,0,0,0,37200
299,Portfolio6,2,04-06-2019,Sell,Polycab India,POLYCAB,27,600.83,0,16222.41,0,MOTILAL,0,600.83,0,16222.41,0
300,Portfolio8,2,04-06-2019,Sell,KNR Constructions,KNRCON,772,283.89,0,219163.08,0,MOTILAL,0,283.89,0,219163.08,0
301,Portfolio8,2,04-06-2019,Sell,Uflex Limited,UFLEX,2125,268.73,0,571051.25,7225,MOTILAL,0,268.73,0,571051.25,0
302,Portfolio4,2,10-06-2019,Sell,Dixon Technologies (India),DIXON,8,2360.4188,0,18883.35,8,Anand Rathi,0,2360.4188,0,18883.35,0
303,Portfolio9,2,10-06-2019,Sell,Dixon Technologies (India),DIXON,8,2348.375,0,18787,0,IDBI Capital,0,2348.375,0,18787,0
304,Portfolio8,2,12-06-2019,Buy,Gail India,GAIL,3000,312.66,0,937980,3000,MOTILAL,312.66,0,937980,0,0
305,Portfolio8,2,13-06-2019,Buy,IndusInd Bank,INDUSINDBK,350,1492.83,0,522490.5,350,MOTILAL,1492.83,0,522490.5,0,0
306,Portfolio8,2,14-06-2019,Sell,Gail India,GAIL,200,316.07,0,63214,2800,MOTILAL,0,316.07,0,63214,0
307,Portfolio8,2,14-06-2019,Buy,IndusInd Bank,INDUSINDBK,350,1426.45,0,499256.5,700,MOTILAL,1426.45,0,499256.5,0,0
308,Portfolio8,2,14-06-2019,Sell,PNC Infratech,PNCINFRA,1272,207.8442,0,264377.87,30173,MOTILAL,0,207.8442,0,264377.87,0
309,Portfolio8,2,17-06-2019,Buy,Gail India,GAIL,200,304.84,0,60968,3000,MOTILAL,304.84,0,60968,0,0
310,Portfolio8,2,17-06-2019,Buy,RBL Bank,RBLBANK,1600,614.54,0,983264,8120,MOTILAL,614.54,0,983264,0,0
311,Portfolio8,2,18-06-2019,Buy,Dabur India,DABUR,3500,388.19,0,1358665,3500,Motilal Oswal,388.19,0,1358665,0,0
312,Portfolio8,2,18-06-2019,Sell,PNC Infratech,PNCINFRA,929,204.25,0,189748.25,29244,MOTILAL,0,204.25,0,189748.25,0
313,Portfolio2,2,20-06-2019,Dividend Payout,HDFC Bank,HDFCBANK,0,0,0,3750,250,,0,0,0,0,3750
314,Portfolio8,2,20-06-2019,Buy,Granules India,GRANULES,5000,93.01,0,465050,20000,MOTILAL,93.01,0,465050,0,0
315,Portfolio8,2,20-06-2019,Sell,PNC Infratech,PNCINFRA,5299,204.25,0,1082320.75,23945,MOTILAL,0,204.25,0,1082320.75,0
316,Portfolio8,2,21-06-2019,Buy,RBL Bank,RBLBANK,1000,605.94,0,605940,9120,MOTILAL,605.94,0,605940,0,0
317,Portfolio8,2,25-06-2019,Bonus,HCL Technologies,HCLTECH,600,0,0,0,600,,0,0,0,0,0
318,Portfolio8,2,25-06-2019,Buy,HCL Technologies,HCLTECH,600,1070.64,0,642384,1200,MOTILAL,1070.64,0,642384,0,0
319,Portfolio8,2,26-06-2019,Buy,Amara Raja Energy & Mobility,AMARAJABAT,800,612.3,0,489839,800,MOTILAL,612.3,0,489839,0,0
320,Portfolio8,2,26-06-2019,Buy,Pidilite Industries,PIDILITIND,500,1228.18,0,614090,2800,MOTILAL,1228.18,0,614090,0,0
321,Portfolio2,6,27-06-2019,Sell,Batliboi Limited,BATLIBOI,2500,13.1006,0,32751.44,0,Kotak,0,13.1006,0,32751.44,0
322,Portfolio8,2,28-06-2019,Sell,Amara Raja Energy & Mobility,AMARAJABAT,25,656.39,0,16409.75,775,MOTILAL,0,656.39,0,16409.75,0
323,Portfolio8,2,28-06-2019,Sell,PNC Infratech,PNCINFRA,4230,203.93,0,862623.9,19715,MOTILAL,0,203.93,0,862623.9,0
324,Portfolio8,2,28-06-2019,Buy,Reliance Industries,RELIANCE,800,1252.85,0,1002280,2550,MOTILAL,1252.85,0,1002280,0,0
325,Portfolio2,2,01-07-2019,Dividend Payout,RBL Bank,RBLBANK,0,0,0,1350,500,,0,0,0,0,1350
326,Portfolio8,2,01-07-2019,Dividend Payout,RBL Bank,RBLBANK,0,0,0,24624,9120,,0,0,0,0,24624
327,Portfolio8,2,03-07-2019,Buy,Balkrishna Industries,BALKRISIND,1000,745.43,0,745430,1000,MOTILAL,745.43,0,745430,0,0
328,Portfolio8,2,03-07-2019,Buy,Tourism Finance Corporation,TFCILTD,5000,90.4,0,452000,22348,MOTILAL,90.4,0,452000,0,0
329,FakePortfolio,2,04-07-2019,Dividend Payout,Balkrishna Industries,BALKRISIND,0,0,0,2600,1300,,0,0,0,0,2600
330,Portfolio8,2,04-07-2019,Dividend Payout,Balkrishna Industries,BALKRISIND,0,0,0,2000,1000,,0,0,0,0,2000
331,Portfolio8,2,08-07-2019,Buy,Tech Mahindra,TECHM,3500,682.85,0,2389975,6700,MOTILAL,682.85,0,2389975,0,0
332,Portfolio8,2,09-07-2019,Bonus,Gail India,GAIL,3000,0,0,0,6000,,0,0,0,0,0
333,FakePortfolio,1,11-07-2019,Dividend Payout,Bajaj Finance,BAJFINANCE,0,0,0,5364,894,,0,0,0,0,5364
334,Portfolio8,2,11-07-2019,Dividend Payout,Amara Raja Energy & Mobility,AMARAJABAT,0,0,0,3937,775,,0,0,0,0,3937
335,Portfolio8,1,11-07-2019,Dividend Payout,Bajaj Finance,BAJFINANCE,0,0,0,6150,1025,,0,0,0,0,6150
336,Portfolio8,2,15-07-2019,Dividend Payout,KEC International,KEC,0,0,0,30372.3,11249,,0,0,0,0,30372.3
337,Portfolio8,2,17-07-2019,Buy,RBL Bank,RBLBANK,3000,586.05,0,1758150,12120,MOTILAL,586.05,0,1758150,0,0
338,Portfolio8,2,18-07-2019,Dividend Payout,Piramal Enterprises,PEL,0,0,0,77840,2780,,0,0,0,0,77840
339,Portfolio2,6,19-07-2019,Dividend Payout,General Insurance Corporation of India,GICRE,0,0,0,864,128,,0,0,0,0,864
340,Portfolio4,6,19-07-2019,Dividend Payout,General Insurance Corporation of India,GICRE,0,0,0,864,128,,0,0,0,0,864
341,Portfolio6,6,19-07-2019,Dividend Payout,General Insurance Corporation of India,GICRE,0,0,0,216,32,,0,0,0,0,216
342,Portfolio8,2,19-07-2019,Buy,RBL Bank,RBLBANK,1000,446.5957,0,446595.68,13120,MOTILAL,446.5957,0,446595.68,0,0
343,Portfolio10,6,19-07-2019,Dividend Payout,General Insurance Corporation of India,GICRE,0,0,0,216,32,,0,0,0,0,216
344,Portfolio11,6,19-07-2019,Dividend Payout,General Insurance Corporation of India,GICRE,0,0,0,1296,192,,0,0,0,0,1296
345,Portfolio8,2,23-07-2019,Buy,HDFC Bank,HDFCBANK,900,1135.43,0,1021887,900,MOTILAL,1135.43,0,1021887,0,0
346,Portfolio8,2,23-07-2019,Buy,RBL Bank,RBLBANK,700,480.62,0,336434,13820,MOTILAL,480.62,0,336434,0,0
347,Portfolio2,2,24-07-2019,Dividend Payout,Uflex Limited,UFLEX,0,0,0,8550,4275,,0,0,0,0,8550
348,Portfolio8,2,24-07-2019,Buy,IndusInd Bank,INDUSINDBK,1100,1383.1,0,1521410,1800,MOTILAL,1383.1,0,1521410,0,0
349,Portfolio8,2,24-07-2019,Dividend Payout,Uflex Limited,UFLEX,0,0,0,14450,7225,,0,0,0,0,14450
350,FakePortfolio,1,25-07-2019,Dividend Payout,Ujjivan Financial Services,UJJIVAN,0,0,0,900,2000,,0,0,0,0,900
351,Portfolio8,2,25-07-2019,Dividend Payout,Tech Mahindra,TECHM,0,0,0,93800,6700,,0,0,0,0,93800
352,Portfolio8,1,25-07-2019,Buy,Bajaj Finance,BAJFINANCE,350,3017.96,0,1056286,1375,MOTILAL,3017.96,0,1056286,0,0
353,Portfolio8,1,25-07-2019,Dividend Payout,Ujjivan Financial Services,UJJIVAN,0,0,0,6075,13500,,0,0,0,0,6075
354,Portfolio8,2,29-07-2019,Dividend Payout,Pidilite Industries,PIDILITIND,0,0,0,3250,500,,0,0,0,0,3250
355,Portfolio8,2,30-07-2019,Dividend Payout,NIIT Limited,NIITLTD,0,0,0,50000,10000,,0,0,0,0,50000
356,Portfolio2,2,01-08-2019,Dividend Payout,HDFC Bank,HDFCBANK,0,0,0,1250,250,,0,0,0,0,1250
357,Portfolio2,2,01-08-2019,Dividend Payout,Indo Count,ICIL,0,0,0,1800,3000,,0,0,0,0,1800
358,Portfolio8,2,01-08-2019,Dividend Payout,HDFC Bank,HDFCBANK,0,0,0,4500,900,,0,0,0,0,4500
359,Portfolio8,2,01-08-2019,Buy,Reliance Industries,RELIANCE,850,1165.53,0,990700.5,3400,MOTILAL,1165.53,0,990700.5,0,0
360,Portfolio8,2,01-08-2019,Dividend Payout,Tourism Finance Corporation,TFCILTD,0,0,0,49165.6,22348,,0,0,0,0,49165.6
361,Portfolio8,2,02-08-2019,Buy,HDFC Bank,HDFCBANK,700,1099.47,0,769629,1600,MOTILAL,1099.47,0,769629,0,0
362,Portfolio8,2,02-08-2019,Dividend Payout,Reliance Industries,RELIANCE,0,0,0,22100,3400,,0,0,0,0,22100
363,FakePortfolio,1,05-08-2019,Dividend Payout,Whirlpool of India,WHIRLPOOL,0,0,0,2820,564,,0,0,0,0,2820
364,FakePortfolio,3,05-08-2019,Dividend Payout,Whirlpool of India,WHIRLPOOL,0,0,0,1500,300,,0,0,0,0,1500
365,Portfolio8,1,05-08-2019,Dividend Payout,Whirlpool of India,WHIRLPOOL,0,0,0,13230,2646,,0,0,0,0,13230
366,FakePortfolio,1,06-08-2019,Buy,Ujjivan Financial Services,UJJIVAN,239,284.7191,0,68047.86,2239,Kotak,284.7191,0,68047.86,0,0
367,FakePortfolio,1,07-08-2019,Buy,Ujjivan Financial Services,UJJIVAN,877,282.8665,0,248073.92,3116,Kotak,282.8665,0,248073.92,0,0
368,Portfolio8,2,07-08-2019,Dividend Payout,Dabur India,DABUR,0,0,0,5250,3500,,0,0,0,0,5250
369,Portfolio8,2,08-08-2019,Dividend Payout,Gail India,GAIL,0,0,0,5310,6000,,0,0,0,0,5310
370,Portfolio8,2,08-08-2019,Dividend Payout,Granules India,GRANULES,0,0,0,5000,20000,,0,0,0,0,5000
371,Portfolio8,2,08-08-2019,Dividend Payout,IndusInd Bank,INDUSINDBK,0,0,0,13500,1800,,0,0,0,0,13500
372,FakePortfolio,2,13-08-2019,Buy,IOL Chemicals,IOLCP,2500,190.41,0,476025,2500,Kotak,190.41,0,476025,0,0
373,Portfolio8,2,13-08-2019,Sell,PNC Infratech,PNCINFRA,3733,204.03,0,761644.71,15982,MOTILAL,0,204.03,0,761644.71,0
374,Portfolio4,10,14-08-2019,Dividend Payout,Sarda Energy,SARDAEN,0,0,0,13500,2700,,0,0,0,0,13500
375,Portfolio5,1,14-08-2019,Dividend Payout,Maruti Suzuki,MARUTI,0,0,0,12000,150,,0,0,0,0,12000
376,Portfolio5,10,14-08-2019,Dividend Payout,Sarda Energy,SARDAEN,0,0,0,17555,3511,,0,0,0,0,17555
377,Portfolio6,10,14-08-2019,Dividend Payout,Sarda Energy,SARDAEN,0,0,0,5500,1100,,0,0,0,0,5500
378,Portfolio8,2,14-08-2019,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,4800,1200,,0,0,0,0,4800
379,Portfolio10,10,14-08-2019,Dividend Payout,Sarda Energy,SARDAEN,0,0,0,5500,1100,,0,0,0,0,5500
380,FakePortfolio,2,20-08-2019,Dividend Payout,Balkrishna Industries,BALKRISIND,0,0,0,2600,1300,,0,0,0,0,2600
381,Portfolio8,2,20-08-2019,Dividend Payout,Balkrishna Industries,BALKRISIND,0,0,0,2000,1000,,0,0,0,0,2000
382,FakePortfolio,2,21-08-2019,Buy,KEC International,KEC,2000,274.51,0,549020,2000,Kotak,274.51,0,549020,0,0
